event_id,investigation_type,accident_number,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,purpose_of_flight,weather_condition,broad_phase_of_flight,publication_date,state,year,calculated_severity,town,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured
20020917X04883,Accident,LAX83LVD02B,1982-10-10,"Gualala, Ca",United States,Fatal,Substantial,Airplane,N8465Y,Piper,Pa-28R,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,VMC,Takeoff,10-10-1983,California,1982,Uninjured,Gualala,0.0,0.0,0.0,4.0
20020917X04425,Accident,CHI83FA014,1982-10-11,"Lansing, Mi",United States,Fatal,Destroyed,Airplane,N24639,Beech,A24R,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Descent,11-10-1983,Michigan,1982,Fatal,Lansing,1.0,0.0,0.0,0.0
20020917X05148,Accident,SEA83LA005,1982-10-11,"Seattle, Wa",United States,Fatal,Substantial,Airplane,N5894C,Beech,C35,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Taxi,11-10-1983,Washington,1982,Uninjured,Seattle,0.0,0.0,0.0,1.0
20020917X04684,Accident,FTW83LA014,1982-10-11,"San Antonio, Tx",United States,Fatal,Substantial,Airplane,N6599C,Cessna,414A,No,2.0,Reciprocating,Part 91: General Aviation,Executive/corporate,VMC,Taxi,11-10-1983,Texas,1982,Uninjured,San Antonio,0.0,0.0,0.0,2.0
20020917X04996,Accident,MKC83LA006,1982-10-12,"Le Mars, Ia",United States,Fatal,Destroyed,Airplane,N9035A,Cessna,170A,No,1.0,Reciprocating,Part 91: General Aviation,Aerial Observation,VMC,Maneuvering,12-10-1983,Iowa,1982,Serious,Le Mars,0.0,2.0,0.0,0.0
20020917X04986,Accident,MKC83FCQ01,1982-10-12,"Halstead, Ks",United States,Fatal,Substantial,Airplane,N8311E,Mooney,M20A,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Approach,12-10-1983,Kansas,1982,Serious,Halstead,0.0,1.0,0.0,0.0
20020917X04925,Accident,MIA83LA012,1982-10-12,Near St. Croix,United States,Fatal,Destroyed,Airplane,N77QT,Piper,Pa-32-300,No,1.0,Reciprocating,Part 91: General Aviation,Business,VMC,Unknown,12-10-1983,NEAR ST. CROIX,1982,Fatal,Near St. Croix,2.0,0.0,0.0,0.0
20020917X05150,Accident,SEA83LA007,1982-10-13,"Bellevue, Wa",United States,Fatal,Substantial,Airplane,N6GD,Cessna,340,No,2.0,Reciprocating,Part 91: General Aviation,Business,VMC,Takeoff,13-10-1983,Washington,1982,Uninjured,Bellevue,0.0,0.0,0.0,1.0
20020917X04875,Accident,LAX83LUG03,1982-10-13,"Redlands, Ca",United States,Fatal,Substantial,Airplane,N8256H,Piper,Pa-28-161,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Landing,13-10-1983,California,1982,Uninjured,Redlands,0.0,0.0,0.0,1.0
20020917X04683,Accident,FTW83LA013,1982-10-13,"Houston, Tx",United States,Fatal,Substantial,Airplane,N5697P,Piper,Pa-24-250,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Standing,13-10-1983,Texas,1982,Uninjured,Houston,0.0,0.0,0.0,1.0
20020917X04450,Accident,CHI83LA015,1982-10-14,"Sacred Heset, Mn",United States,Fatal,Substantial,Airplane,N758QX,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,VMC,Maneuvering,14-10-1983,Minnesota,1982,Uninjured,Sacred Heset,0.0,0.0,0.0,2.0
20020917X04843,Accident,LAX83LA011,1982-10-15,"Bakersfield, Ca",United States,Fatal,Destroyed,Airplane,N65616,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Maneuvering,15-10-1983,California,1982,Uninjured,Bakersfield,0.0,0.0,0.0,1.0
20020917X04687,Accident,FTW83LA018,1982-10-15,"Sicily Island, La",United States,Fatal,Destroyed,Airplane,N8520L,Piper,Pa-25-235,No,1.0,Reciprocating,Part 137: Agricultural,Aerial Application,VMC,Maneuvering,15-10-1983,Louisiana,1982,Uninjured,Sicily Island,0.0,0.0,0.0,1.0
20020917X04998,Accident,MKC83LA008,1982-10-15,"Topeka, Ks",United States,Fatal,Substantial,Airplane,N757JT,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Descent,15-10-1983,Kansas,1982,Uninjured,Topeka,0.0,0.0,0.0,1.0
20020917X04685,Accident,FTW83LA015,1982-10-15,"Iota, La",United States,Fatal,Substantial,Airplane,N89003,Cessna,140,Yes,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,15-10-1983,Louisiana,1982,Minor,Iota,0.0,0.0,1.0,0.0
20020917X04557,Accident,DEN83LA009,1982-10-15,"Toston, Mt",United States,Fatal,Substantial,Airplane,N5325D,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,15-10-1983,Montana,1982,Uninjured,Toston,0.0,0.0,0.0,1.0
20020917X04317,Accident,ATL83FIG01,1982-10-15,"Mitchellville, Md",United States,Fatal,Substantial,Airplane,N6214F,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,15-10-1983,Maryland,1982,Uninjured,Mitchellville,0.0,0.0,0.0,3.0
20020917X04453,Accident,CHI83LA019,1982-10-15,"Indianapolis, In",United States,Fatal,Substantial,Airplane,N6803A,Piper,Pa-23-250,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,VMC,Takeoff,15-10-1983,Indiana,1982,Uninjured,Indianapolis,0.0,0.0,0.0,3.0
20020917X04844,Accident,LAX83LA013,1982-10-16,"Oceanside, Ca",United States,Fatal,Destroyed,Airplane,N7873D,Piper,Pa-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Takeoff,16-10-1983,California,1982,Minor,Oceanside,0.0,0.0,1.0,0.0
20020917X04452,Accident,CHI83LA018,1982-10-16,"Sault Ste Marie, Mi",United States,Fatal,Destroyed,Airplane,N9192V,Mooney,M20E,No,1.0,Reciprocating,Part 91: General Aviation,Personal,IMC,Cruise,16-10-1983,Michigan,1982,Fatal,Sault Ste Marie,2.0,0.0,0.0,0.0
20020917X04294,Accident,ATL83FA012,1982-10-16,"Conyers, Ga",United States,Fatal,Destroyed,Airplane,N52333,Cessna,182P,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Maneuvering,16-10-1983,Georgia,1982,Fatal,Conyers,1.0,0.0,0.0,0.0
20020917X05000,Accident,MKC83LA010,1982-10-16,"Mcconnell Afb, Ks",United States,Fatal,Substantial,Airplane,N15846,Beech,E17L,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Takeoff,16-10-1983,Kansas,1982,Uninjured,Mcconnell Afb,0.0,0.0,0.0,3.0
20020917X04457,Accident,CHI83LA026,1982-10-16,"Stevens Point, Wi",United States,Fatal,Substantial,Airplane,N2428L,Piper,Pa-38-112,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Landing,16-10-1983,Wisconsin,1982,Uninjured,Stevens Point,0.0,0.0,0.0,1.0
20020917X04451,Accident,CHI83LA017,1982-10-16,"Cleveland, Oh",United States,Fatal,Substantial,Airplane,N5379U,Cessna,206,Yes,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Approach,16-10-1983,Ohio,1982,Uninjured,Cleveland,0.0,0.0,0.0,5.0
20020917X04348,Accident,ATL83LA010,1982-10-16,"Camden, Sc",United States,Fatal,Substantial,Airplane,N4186S,Beech,95-B55,No,2.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,16-10-1983,South Carolina,1982,Uninjured,Camden,0.0,0.0,0.0,4.0
20020917X04845,Accident,LAX83LA014,1982-10-17,"Reno, Nv",United States,Fatal,Destroyed,Airplane,N8176W,Piper,Pa28-180,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Approach,17-10-1983,Nevada,1982,Serious,Reno,0.0,2.0,1.0,0.0
20020917X05081,Accident,NYC83LA010,1982-10-17,"Allentown, Pa",United States,Fatal,Substantial,Airplane,N7518Y,Piper,Pa-30,No,2.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,17-10-1983,Pennsylvania,1982,Uninjured,Allentown,0.0,0.0,0.0,2.0
20020917X04987,Accident,MKC83FCQ02,1982-10-17,"Baxter Springs, Ks",United States,Fatal,Substantial,Airplane,N4581Z,Piper,Pa-22-108,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Approach,17-10-1983,Kansas,1982,Serious,Baxter Springs,0.0,1.0,0.0,0.0
20020917X04926,Accident,MIA83LA013,1982-10-17,"Brooksville, Fl",United States,Fatal,Substantial,Airplane,N1892Q,Cessna,177Rg,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Takeoff,17-10-1983,Florida,1982,Uninjured,Brooksville,0.0,0.0,0.0,4.0
20020917X04454,Accident,CHI83LA020,1982-10-17,"Vandalia, Oh",United States,Fatal,Substantial,Airplane,N4740S,Piper,Pa-32-260,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Takeoff,17-10-1983,Ohio,1982,Uninjured,Vandalia,0.0,0.0,2.0,3.0
20020917X04905,Accident,MIA83FA014,1982-10-18,"Fort Lauderdale, Fl",United States,Fatal,Destroyed,Airplane,N64419,Cessna,172M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,18-10-1983,Florida,1982,Serious,Fort Lauderdale,1.0,2.0,0.0,0.0
20020917X05151,Accident,SEA83LA008,1982-10-18,"Ashton, Id",United States,Fatal,Substantial,Airplane,N1982M,Cessna,T210M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Cruise,18-10-1983,Idaho,1982,Uninjured,Ashton,0.0,0.0,0.0,1.0
20020917X04638,Accident,FTW83FA017B,1982-10-18,Gulf Of Mexico,GULF OF MEXICO,Fatal,Destroyed,Helicopter,N9914K,Bell,206B,Yes,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,Unknown,VMC,Cruise,18-10-1983,GULF OF MEXICO,1982,Fatal,Gulf Of Mexico,3.0,0.0,0.0,0.0
20020917X04638,Accident,FTW83FA017A,1982-10-18,Gulf Of Mexico,GULF OF MEXICO,Fatal,Destroyed,Helicopter,N55AL,Bell,206B,Yes,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,Unknown,VMC,Cruise,18-10-1983,GULF OF MEXICO,1982,Fatal,Gulf Of Mexico,3.0,0.0,0.0,0.0
20020917X04665,Accident,FTW83FRG01,1982-10-19,"Round Rock, Tx",United States,Fatal,Destroyed,Airplane,N1820N,Beech,58,No,2.0,Reciprocating,Part 91: General Aviation,Personal,IMC,Landing,19-10-1983,Texas,1982,Fatal,Round Rock,2.0,0.0,0.0,0.0
20020917X05001,Accident,MKC83LA011,1982-10-19,"Hutchinson, Ks",United States,Fatal,Substantial,Airplane,N63648,Cessna,172Pii,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Taxi,19-10-1983,Kansas,1982,Uninjured,Hutchinson,0.0,0.0,0.0,1.0
20020917X04928,Accident,MIA83LA016,1982-10-19,"St. Augustine, Fl",United States,Fatal,Substantial,Airplane,N12927,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Takeoff,19-10-1983,Florida,1982,Uninjured,St. Augustine,0.0,0.0,0.0,2.0
20020917X04927,Accident,MIA83LA015,1982-10-19,"N. Okeechobee, Fl",United States,Fatal,Substantial,Airplane,N8240M,Cessna,182,No,1.0,Reciprocating,Part 91: General Aviation,Business,VMC,Landing,19-10-1983,Florida,1982,Uninjured,N. Okeechobee,0.0,0.0,0.0,1.0
20020917X04847,Accident,LAX83LA016,1982-10-19,"Sun City, Ca",United States,Fatal,Substantial,Airplane,N4729P,Piper,Pa-23-250,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,VMC,Unknown,19-10-1983,California,1982,Uninjured,Sun City,0.0,0.0,0.0,1.0
20020917X04427,Accident,CHI83FA022,1982-10-20,"Lemont, Il",United States,Fatal,Destroyed,Airplane,N736NA,Cessna,R182,No,1.0,Reciprocating,Part 91: General Aviation,Business,VMC,Cruise,20-10-1983,Illinois,1982,Serious,Lemont,1.0,2.0,0.0,0.0
20020917X04849,Accident,LAX83LA018,1982-10-20,"Chico, Ca",United States,Fatal,Substantial,Airplane,N6583X,Cessna,210,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,20-10-1983,California,1982,Uninjured,Chico,0.0,0.0,0.0,2.0
20020917X04830,Accident,LAX83FVM02,1982-10-20,"Hollister, Ca",United States,Fatal,Substantial,Airplane,N19473,Beech,F17D,No,1.0,Reciprocating,Part 91: General Aviation,Ferry,VMC,Takeoff,20-10-1983,California,1982,Minor,Hollister,0.0,0.0,1.0,0.0
20020917X04350,Accident,ATL83LA015,1982-10-20,"N. Myrtle Beach, Sc",United States,Fatal,Substantial,Airplane,N62721,Piper,Pa-23-250,No,2.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Taxi,20-10-1983,South Carolina,1982,Uninjured,N. Myrtle Beach,0.0,0.0,0.0,2.0
20020917X04295,Accident,ATL83FA013,1982-10-20,"Lexington, Sc",United States,Fatal,Substantial,Airplane,N9143T,Beech,B-23,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Maneuvering,20-10-1983,South Carolina,1982,Fatal,Lexington,1.0,0.0,0.0,0.0
20020917X04906,Accident,MIA83FA017,1982-10-20,Missing Acft,MISSING,Fatal,Destroyed,Airplane,N777AA,Piper,Pa-31,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,Unknown,UNK,Unknown,20-10-1983,MISSING ACFT,1982,Fatal,Missing Acft,8.0,0.0,0.0,0.0
20020917X04848,Accident,LAX83LA017,1982-10-21,"Deer Valley, Az",United States,Fatal,Destroyed,Airplane,N1496M,Cessna,182,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Taxi,21-10-1983,Arizona,1982,Minor,Deer Valley,0.0,0.0,1.0,0.0
20020917X04296,Accident,ATL83FA014,1982-10-21,"Athens, Tn",United States,Fatal,Substantial,Airplane,N21678,Piper,Pa-28-181,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Approach,21-10-1983,Tennessee,1982,Serious,Athens,1.0,3.0,0.0,0.0
20020917X04929,Accident,MIA83LA018,1982-10-22,"N. Ft. Lauderda, Fl",United States,Fatal,Destroyed,Airplane,N8856Y,Piper,Pa-39,No,2.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Cruise,22-10-1983,Florida,1982,Minor,N. Ft. Lauderda,0.0,0.0,1.0,0.0
20020917X05152,Accident,SEA83LA010,1982-10-22,"Redmond, Or",United States,Fatal,Substantial,Airplane,N8714T,Cessna,182B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,22-10-1983,Oregon,1982,Uninjured,Redmond,0.0,0.0,0.0,1.0
20020917X04558,Accident,DEN83LA011,1982-10-23,"Camp Crook, Sd",United States,Fatal,Destroyed,Airplane,N1190A,Piper,Pa-18-125,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Maneuvering,23-10-1983,South Dakota,1982,Serious,Camp Crook,0.0,1.0,0.0,1.0
20020917X04546,Accident,DEN83FTI02,1982-10-23,"Dillon, Mi",United States,Fatal,Destroyed,Airplane,N4AM,Cessna,172P,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Maneuvering,23-10-1983,Michigan,1982,Fatal,Dillon,2.0,1.0,1.0,0.0
20020917X04532,Accident,DEN83FA010,1982-10-23,"Kemmerer, Wy",United States,Fatal,Destroyed,Airplane,N3460Q,Cessna,320E,No,2.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Cruise,23-10-1983,Wyoming,1982,Fatal,Kemmerer,2.0,0.0,0.0,0.0
20020917X04691,Accident,FTW83LA022,1982-10-23,"Abilene, Tx",United States,Fatal,Substantial,Airplane,N7937D,Beech,H35,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,23-10-1983,Texas,1982,Uninjured,Abilene,0.0,0.0,0.0,1.0
20020917X04229,Accident,ANC83LA006,1982-10-23,"Near Homer, Ak",United States,Fatal,Substantial,Airplane,N6871X,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Landing,23-10-1983,Alaska,1982,Uninjured,Near Homer,0.0,0.0,0.0,3.0
20020917X04783,Accident,LAX83FA020,1982-10-24,"Vallejo, Ca",United States,Fatal,Destroyed,Airplane,N4583F,Piper,Pa-28-181,Yes,1.0,Reciprocating,Part 91: General Aviation,Personal,UNK,Cruise,24-10-1983,California,1982,Fatal,Vallejo,4.0,0.0,0.0,0.0
20020917X04690,Accident,FTW83LA021,1982-10-24,"Bastrop, La",United States,Fatal,Destroyed,Airplane,N1739H,Cessna,310C,No,2.0,Reciprocating,Part 91: General Aviation,Business,VMC,Approach,24-10-1983,Louisiana,1982,Minor,Bastrop,0.0,0.0,1.0,0.0
20020917X04329,Accident,ATL83FKQ01,1982-10-24,"Sidon, Ms",United States,Fatal,Destroyed,Airplane,N3066X,Cessna,150F,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Maneuvering,24-10-1983,Mississippi,1982,Fatal,Sidon,2.0,0.0,0.0,0.0
20020917X05055,Accident,NYC83FA012,1982-10-24,"Dexter, Ny",United States,Fatal,Substantial,Airplane,N4031W,Piper,Pa-32-300,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Climb,24-10-1983,New York,1982,Serious,Dexter,0.0,4.0,0.0,0.0
20020917X04930,Accident,MIA83LA020,1982-10-24,"Ft. Myers, Fl",United States,Fatal,Substantial,Airplane,N739WY,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Approach,24-10-1983,Florida,1982,Minor,Ft. Myers,0.0,0.0,1.0,0.0
20020917X04808,Accident,LAX83FUG04,1982-10-24,"Upland, Ca",United States,Fatal,Substantial,Airplane,N7856Q,Cessna,402B,No,2.0,Reciprocating,Part 91: General Aviation,Business,VMC,Taxi,24-10-1983,California,1982,Uninjured,Upland,0.0,0.0,0.0,2.0
20020917X04456,Accident,CHI83LA025,1982-10-24,"Lansing, Il",United States,Fatal,Substantial,Airplane,N23388,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Personal,IMC,Cruise,24-10-1983,Illinois,1982,Minor,Lansing,0.0,0.0,3.0,1.0
20020917X04689,Accident,FTW83LA020,1982-10-24,"Sweetwater, Tx",United States,Fatal,Substantial,Airplane,N38449,Piper,J-3,Yes,1.0,Reciprocating,Part 91: General Aviation,Unknown,VMC,Maneuvering,24-10-1983,Texas,1982,Uninjured,Sweetwater,0.0,0.0,0.0,1.0
20020917X05072,Incident,NYC83IA013B,1982-10-25,"Augusta, Me",United States,Incident,Minor,Airplane,N5742T,Cessna,172E,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Taxi,25-10-1983,Maine,1982,Uninjured,Augusta,0.0,0.0,0.0,4.0
20020917X05072,Incident,NYC83IA013A,1982-10-25,"Augusta, Me",United States,Incident,Minor,Airplane,N25973,Piper,J3C-65,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Taxi,25-10-1983,Maine,1982,Uninjured,Augusta,0.0,0.0,0.0,4.0
20020917X04351,Accident,ATL83LA016,1982-10-25,"Indian Mound, In",United States,Fatal,Destroyed,Airplane,N739RJ,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Climb,25-10-1983,Indiana,1982,Minor,Indian Mound,0.0,0.0,1.0,0.0
20020917X04984,Accident,MKC83FCA01,1982-10-25,"St. Charles, Mo",United States,Fatal,Substantial,Airplane,N8184Y,Piper,Pa-28-161,No,1.0,Reciprocating,Part 91: General Aviation,Personal,IMC,Takeoff,25-10-1983,Missouri,1982,Fatal,St. Charles,4.0,0.0,0.0,0.0
20020917X04824,Accident,LAX83FVD03,1982-10-26,"Linden, Ca",United States,Fatal,Destroyed,Airplane,N5236C,Beech,B35,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Cruise,26-10-1983,California,1982,Serious,Linden,0.0,1.0,0.0,0.0
20020917X04931,Accident,MIA83LA021,1982-10-26,"Daytona Beach, Fl",United States,Fatal,Substantial,Airplane,N330FT,Piper,Pa-28-161,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Takeoff,26-10-1983,Florida,1982,Uninjured,Daytona Beach,0.0,0.0,0.0,1.0
20020917X04841,Accident,LAX83LA009,1982-10-26,"Coolidge, Az",United States,Fatal,Substantial,Airplane,N6628Q,Grumman,G-164B,No,1.0,Reciprocating,Part 137: Agricultural,Aerial Application,VMC,Maneuvering,26-10-1983,Arizona,1982,Uninjured,Coolidge,0.0,0.0,0.0,1.0
20020917X04634,Accident,FTW83AA024B,1982-10-27,"Carrollton, Tx",United States,Fatal,Destroyed,Airplane,N72430,Cessna,337G,No,2.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Climb,27-10-1983,Texas,1982,Fatal,Carrollton,4.0,0.0,0.0,0.0
20020917X04634,Accident,FTW83AA024A,1982-10-27,"Carrollton, Tx",United States,Fatal,Destroyed,Airplane,N100FD,Piper,Pa-31P,No,2.0,Reciprocating,Part 91: General Aviation,Business,VMC,Approach,27-10-1983,Texas,1982,Fatal,Carrollton,4.0,0.0,0.0,0.0
20020917X04353,Accident,ATL83LA019,1982-10-27,"Adel, Ga",United States,Fatal,Destroyed,Airplane,N7231,Grumman,G-164,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Takeoff,27-10-1983,Georgia,1982,Uninjured,Adel,0.0,0.0,0.0,1.0
20020917X05083,Accident,NYC83LA014,1982-10-27,"Buckingham, Pa",United States,Fatal,Substantial,Airplane,N4956L,Piper,Pa-28-180,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Maneuvering,27-10-1983,Pennsylvania,1982,Uninjured,Buckingham,0.0,0.0,0.0,1.0
20020917X04352,Accident,ATL83LA017,1982-10-27,"Youngsville, Nc",United States,Fatal,Substantial,Airplane,N11576,Cessna,170A,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Landing,27-10-1983,North Carolina,1982,Uninjured,Youngsville,0.0,0.0,0.0,1.0
20020917X04852,Accident,LAX83LA022,1982-10-28,"Delano, Ca",United States,Fatal,Destroyed,Helicopter,N15FC,Bell,Uh-1B,No,1.0,Turbo Shaft,Part 137: Agricultural,Aerial Application,VMC,Maneuvering,28-10-1983,California,1982,Minor,Delano,0.0,0.0,1.0,0.0
20020917X04496,Incident,DCA83IA003,1982-10-28,"Wilmington, De",United States,Incident,Minor,Airplane,N213DS,Beech,E90,Yes,2.0,Turbo Prop,Part 91: General Aviation,Executive/corporate,VMC,Takeoff,28-10-1983,Delaware,1982,Uninjured,Wilmington,0.0,0.0,0.0,2.0
20020917X04335,Incident,ATL83IA018,1982-10-28,"Clarksville, Tn",United States,Incident,Minor,Airplane,N4099A,Beech,B99,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,Unknown,VMC,Landing,28-10-1983,Tennessee,1982,Uninjured,Clarksville,0.0,0.0,0.0,2.0
20020917X04694,Accident,FTW83LA026,1982-10-28,"Aztec, Nm",United States,Fatal,Substantial,Airplane,N4860B,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Landing,28-10-1983,New Mexico,1982,Uninjured,Aztec,0.0,0.0,0.0,1.0
20020917X04693,Accident,FTW83LA025,1982-10-28,"Mcallen, Tx",United States,Fatal,Substantial,Airplane,N47916,Piper,Pa-28-161,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Approach,28-10-1983,Texas,1982,Uninjured,Mcallen,0.0,0.0,0.0,2.0
20020917X04458,Accident,CHI83LA027,1982-10-28,"Georgetown, In",United States,Fatal,Substantial,Helicopter,N929B,Bell,47D1,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Takeoff,28-10-1983,Indiana,1982,Serious,Georgetown,0.0,2.0,0.0,0.0
20020917X04459,Accident,CHI83LA028,1982-10-28,"Columbus, Oh",United States,Fatal,Substantial,Airplane,N7850Y,Piper,Pa-30,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,Unknown,VMC,Taxi,28-10-1983,Ohio,1982,Uninjured,Columbus,0.0,0.0,0.0,2.0
20020917X04354,Accident,ATL83LA020,1982-10-29,"Corinth, Ms",United States,Fatal,Destroyed,Airplane,N5537U,Piper,Pa-28-140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,IMC,Cruise,29-10-1983,Mississippi,1982,Uninjured,Corinth,0.0,0.0,1.0,2.0
20020917X05084,Accident,NYC83LA015,1982-10-29,"Watertown, Ny",United States,Fatal,Substantial,Airplane,N1277Q,Cessna,150L,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Approach,29-10-1983,New York,1982,Uninjured,Watertown,0.0,0.0,0.0,1.0
20020917X04853,Accident,LAX83LA023,1982-10-29,"Morgan Hill, Ca",United States,Fatal,Substantial,Airplane,N2947X,Cessna,177,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,VMC,Climb,29-10-1983,California,1982,Minor,Morgan Hill,0.0,0.0,2.0,0.0
20020917X04231,Accident,ANC83LA009,1982-10-29,"Stony River, Ak",United States,Fatal,Substantial,Airplane,N9982X,Cessna,185,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,Unknown,VMC,Landing,29-10-1983,Alaska,1982,Uninjured,Stony River,0.0,0.0,0.0,2.0
20020917X04784,Accident,LAX83FA024,1982-10-30,"Panoche, Ca",United States,Fatal,Destroyed,Airplane,N5223J,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,IMC,Cruise,30-10-1983,California,1982,Fatal,Panoche,3.0,0.0,0.0,0.0
20020917X04695,Accident,FTW83LA028,1982-10-30,"Ardmore, Ok",United States,Fatal,Destroyed,Airplane,N29632,Piper,Pa-28Rt-201,No,1.0,Reciprocating,Part 91: General Aviation,Personal,IMC,Cruise,30-10-1983,Oklahoma,1982,Minor,Ardmore,0.0,0.0,1.0,0.0
20020917X04661,Accident,FTW83FRA01,1982-10-30,"Woodville, Tx",United States,Fatal,Substantial,Airplane,N3858K,Piper,Pa-28-140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,IMC,Unknown,30-10-1983,Texas,1982,Fatal,Woodville,3.0,0.0,0.0,0.0
20020917X04650,Accident,FTW83FPG01,1982-10-31,"North Little Ro, Ar",United States,Fatal,Destroyed,Airplane,N29457,Cessna,177,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Takeoff,31-10-1983,Arkansas,1982,Serious,North Little Ro,0.0,1.0,0.0,0.0
20020917X04639,Accident,FTW83FA027,1982-10-31,"Baton Rouge, La",United States,Fatal,Destroyed,Airplane,N41045,Piper,Pa-31-350,No,2.0,Reciprocating,Part 91: General Aviation,Business,IMC,Takeoff,31-10-1983,Louisiana,1982,Fatal,Baton Rouge,3.0,0.0,0.0,0.0
20020917X04541,Accident,DEN83FTA02,1982-10-31,"Hardin, Mt",United States,Fatal,Destroyed,Airplane,N2824X,Cessna,177,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Descent,31-10-1983,Montana,1982,Serious,Hardin,0.0,2.0,0.0,0.0
20020917X04331,Accident,ATL83FLA01,1982-10-31,"9Nm Nw Quitman, Ga",United States,Fatal,Destroyed,Airplane,N8977V,Cessna,172M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,VMC,Maneuvering,31-10-1983,Georgia,1982,Fatal,9Nm Nw Quitman,2.0,1.0,0.0,0.0
